source,target,value
1406107128,182265955,2/19/16 14:55
922013168,25073877,2/19/16 14:55
18006752,14940354,2/19/16 14:55
39541874,150224923,2/19/16 14:55
1417511310,2832807293,2/19/16 14:55
410748684,2228506255,2/19/16 14:55
979621957,33276161,2/19/16 14:55
875941477,125370749,2/19/16 14:55
326221932,199303612,2/19/16 14:55
4718047119,27789999,2/19/16 14:55
29557078,3330905427,2/19/16 14:55
3959778976,2475818118,2/19/16 14:55
92448331,38804737,2/19/16 14:55
96934736,2274924564,2/19/16 14:55
39661066,14248226,2/19/16 14:55
2358140324,1939212224,2/19/16 14:55
454651841,563362273,2/19/16 14:55
4821920832,125744394,2/19/16 14:55
42291075,1049171,2/19/16 14:55
41300192,129235890,2/19/16 14:55
2987802323,3234206654,2/19/16 14:55
542008461,32978238,2/19/16 14:55
2769473641,14940354,2/19/16 14:55
2864048380,125370749,2/19/16 14:55
17069175,2669657311,2/19/16 14:55
2894081674,57972602,2/19/16 14:55
596591919,712976695,2/19/16 14:55
3130668076,297100174,2/19/16 14:55
4442765194,2402890705,2/19/16 14:55
72320138,170296342,2/19/16 14:55
2365181073,4035272183,2/19/16 14:55
3145728106,1187647735,2/19/16 14:55
606907410,18080729,2/19/16 14:55
110611375,1412064840,2/19/16 14:55
373581477,2832807293,2/19/16 14:55
930575720,3270951991,2/19/16 14:55
189337115,49986034,2/19/16 14:55
557431809,4102376488,2/19/16 14:55
2509156830,40256008,2/19/16 14:55
1655825802,105165371,2/19/16 14:55
258048619,14940354,2/19/16 14:55
173851898,3314758074,2/19/16 14:55
434700953,15576928,2/19/16 14:55
4499978114,210982195,2/19/16 14:55
3538883414,149249831,2/19/16 14:55
20084570,610139455,2/19/16 14:55
187351126,2905099385,2/19/16 14:55
28629996,16439471,2/19/16 14:55
3589714514,16163639,2/19/16 14:55
62263538,129235890,2/19/16 14:55
16025577,2175244392,2/19/16 14:55
63905789,14940354,2/19/16 14:55
52011360,15576928,2/19/16 14:55
114021608,125370749,2/19/16 14:55
2429369279,27055034,2/19/16 14:55
497058647,125370749,2/19/16 14:55
847923606,46564642,2/19/16 14:55
1149606997,2302239423,2/19/16 14:55
1358290958,182265955,2/19/16 14:55
375669510,199303612,2/19/16 14:55
103994967,182545611,2/19/16 14:55
376345520,914061,2/19/16 14:55
162301746,83701522,2/19/16 14:55
40180168,20562637,2/19/16 14:55
2567361932,788352756,2/19/16 14:55
3675604574,155705264,2/19/16 14:55
304138008,61533487,2/19/16 14:55
240310438,125370749,2/19/16 14:55
14984477,125370749,2/19/16 14:55
771186223,14940354,2/19/16 14:55
455288275,1541028804,2/19/16 14:55
224191683,2269557301,2/19/16 14:55
3006995828,3497865853,2/19/16 14:55
2784716033,4905420028,2/19/16 14:55
1713140960,807095,2/19/16 14:55
1324067964,864584708,2/19/16 14:55
99103314,246293965,2/19/16 14:55
4829670611,15576928,2/19/16 14:55
333653759,2832807293,2/19/16 14:55
293652395,432122791,2/19/16 14:55
3817413628,4121225056,2/19/16 14:55
877841336,18396319,2/19/16 14:55
269085077,41410702,2/19/16 14:55
3739067240,3181032174,2/19/16 14:55
28583706,914061,2/19/16 14:55
3532804813,3161255514,2/19/16 14:55
